Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
363280,KR7363280009,티와이홀딩스,KOSPI,,2000,1,24,1.21,1982,2030,1965,8550,17040184,90994666000,45497333,STK
058860,KR7058860008,KTis,KOSPI,,2585,3,0,0.0,2585,2595,2570,47261,121744320,89963170000,34802000,STK
004890,KR7004890000,동일산업,KOSPI,,36600,1,200,0.55,36700,36800,35950,96,3504450,88762869000,2425215,STK
023000,KR7023000003,삼원강재,KOSPI,,2215,2,-10,-0.45,2225,2245,2205,14964,33145474,88024002540,39739956,STK
003580,KR7003580008,HLB글로벌,KOSPI,,1737,1,46,2.72,1710,1740,1651,93025,158469246,88002508185,50663505,STK
001020,KR7001020007,페이퍼코리아,KOSPI,,2460,2,-20,-0.81,2570,2570,2450,4613,11437605,87567788520,35596662,STK
025620,KR7025620006,차AI헬스케어,KOSPI,,4800,1,95,2.02,4745,4835,4730,2772,13270020,87379070400,18203973,STK
004140,KR7004140000,동방,KOSPI,,1811,1,6,0.33,1794,1823,1791,67302,121629151,86876868226,47971766,STK
139990,KR7139990006,아주스틸,KOSPI,,2225,2,-45,-1.98,2270,2270,2210,17494,39007534,86230796150,38755414,STK
023800,KR7023800006,인지컨트롤스,KOSPI,,5370,1,70,1.32,5350,5410,5330,8975,48200130,84895387890,15809197,STK
006090,KR7006090005,사조오양,KOSPI,,8970,2,-80,-0.88,8900,9030,8900,1016,9107170,84521968830,9422739,STK
005740,KR7005740006,크라운해태홀딩스,KOSPI,,5660,1,20,0.35,5640,5710,5620,3077,17376860,84035984020,14847347,STK
002600,KR7002600005,조흥,KOSPI,,137900,1,800,0.58,138000,138000,135100,19,2618900,82740000000,600000,STK
013360,KR7013360003,일성건설,KOSPI,,1530,1,35,2.34,1500,1532,1477,248279,374501916,82658066400,54024880,STK
055490,KR7055490007,테이팩스,KOSPI,,17260,1,120,0.7,17360,17700,17080,19508,339067875,82617579000,4786650,STK
111380,KR7111380002,동인기연,KOSPI,,13440,2,-80,-0.59,13380,13520,13260,2541,33927680,82360320000,6128000,STK
007980,KR7007980006,TP,KOSPI,,1730,2,-2,-0.12,1716,1739,1716,66462,114844507,81132415500,46897350,STK
002220,KR7002220002,한일철강,KOSPI,,3015,1,110,3.79,2940,3045,2910,149880,447575276,80492841900,26697460,STK
069730,KR7069730000,DSR제강,KOSPI,,5550,2,-80,-1.42,5540,5590,5460,24907,137399740,79920000000,14400000,STK
015590,KR7015590003,DKME,KOSPI,,1492,1,151,11.26,1350,1630,1350,720971,1072110164,79667291536,53396308,STK
163560,KR7163560006,동일고무벨트,KOSPI,,5690,1,30,0.53,5700,5710,5620,22943,129957790,79091000000,13900000,STK
009180,KR7009180001,한솔로지스틱스,KOSPI,,2800,1,15,0.54,2805,2805,2760,25828,71847075,78836310000,28155825,STK
001260,KR7001260009,남광토건,KOSPI,,8000,1,50,0.63,7890,8120,7770,25128,199221465,78660576000,9832572,STK
004840,KR7004840005,DRB동일,KOSPI,,4080,1,10,0.25,4070,4085,4025,18035,73203620,78631245120,19272364,STK
005750,KR7005750005,대림바스,KOSPI,,4735,1,15,0.32,4720,4745,4675,25099,118205440,78564256400,16592240,STK
000850,KR7000850008,화천기공,KOSPI,,35650,1,250,0.71,35850,36050,35100,8803,312423225,78430000000,2200000,STK
004770,KR7004770004,써니전자,KOSPI,,2185,1,100,4.8,2055,2280,2025,4094945,8980268490,77583752030,35507438,STK
000590,KR7000590000,CS홀딩스,KOSPI,,66900,1,200,0.3,66700,66900,66300,39,2606300,77234845800,1154482,STK
010960,KR7010960003,삼호개발,KOSPI,,3160,1,5,0.16,3170,3205,3110,89015,279911300,76219200000,24120000,STK
007590,KR7007590003,동방아그로,KOSPI,,5590,3,0,0.0,5600,5650,5570,1280,7150390,76122255430,13617577,STK
084680,KR7084680008,이월드,KOSPI,,531,2,-17,-3.1,550,563,527,225116,121735916,75299088483,141806193,STK
011700,KR7011700002,한신기계,KOSPI,,2320,1,30,1.31,2305,2340,2280,92240,213920135,75275070320,32446151,STK
210980,KR7210980009,SK디앤디,KOSPI,,4035,2,-85,-2.06,4125,4350,4035,602338,2507043821,75121136370,18617382,STK
063160,KR7063160006,종근당바이오,KOSPI,,13640,1,40,0.29,13850,13850,13590,1394,19002240,74828521680,5485962,STK
014160,KR7014160006,대영포장,KOSPI,,690,1,5,0.73,685,690,667,135900,92592979,74792238810,108394549,STK
058730,KR7058730003,다스코,KOSPI,,3625,2,-80,-2.16,3740,3830,3550,1301394,4781993474,73410784875,20251251,STK
013870,KR7013870001,지엠비코리아,KOSPI,,3845,1,5,0.13,3840,3930,3840,3822,14728665,73332916600,19072280,STK
000230,KR7000230003,일동홀딩스,KOSPI,,6300,3,0,0.0,6300,6300,6100,50985,314964175,72704520000,11540400,STK
000180,KR7000180000,성창기업지주,KOSPI,,5210,1,20,0.39,5260,5270,5140,5198,26977085,72681167200,13950320,STK
002720,KR7002720001,국제약품,KOSPI,,3415,1,30,0.89,3415,3430,3355,25127,85469980,72260826280,21159832,STK
095720,KR7095720009,웅진씽크빅,KOSPI,,1261,2,-9,-0.71,1270,1280,1260,15603,19774279,71658954185,56827085,STK
011150,KR7011150000,CJ씨푸드,KOSPI,,1994,2,-11,-0.55,1991,2010,1991,31198,62363835,71645961362,35930773,STK
155660,KR7155660004,DSR,KOSPI,,4470,2,-25,-0.56,4495,4510,4425,25104,111939889,71520000000,16000000,STK
007610,KR7007610009,선도전기,KOSPI,,3940,1,70,1.81,3930,3985,3755,70235,276251517,70920000000,18000000,STK
009770,KR7009770009,삼정펄프,KOSPI,,28300,1,350,1.25,27950,28350,27750,1124,31448900,70749179300,2499971,STK
001560,KR7001560002,제일연마,KOSPI,,9280,1,110,1.2,9180,9290,9150,2266,21006040,70528000000,7600000,STK
031820,KR7031820004,아이티센씨티에스,KOSPI,,5800,1,80,1.4,5750,5920,5750,9284,54127115,70209846800,12105146,STK
004720,KR7004720009,팜젠사이언스,KOSPI,,3070,2,-70,-2.23,3130,3145,3050,23614,72626115,69548900550,22654365,STK
084670,KR7084670009,동양고속,KOSPI,,23800,1,500,2.15,24000,24000,23150,5079,119730650,68914542200,2895569,STK
004440,KR7004440004,삼일씨엔에스,KOSPI,,5390,1,70,1.32,5270,5400,5250,14284,75929820,68625194330,12731947,STK
002700,KR7002700003,신일전자,KOSPI,,997,1,5,0.5,992,999,986,380602,377996255,68341878437,68547521,STK
079980,KR7079980009,휴비스,KOSPI,,1980,2,-20,-1.0,2010,2020,1971,34927,69200984,68310000000,34500000,STK
010040,KR7010040004,한국내화,KOSPI,,1643,1,3,0.18,1640,1699,1577,42631,70186077,67473182866,41067062,STK
085310,KR7085310001,엔케이,KOSPI,,9080,3,0,0.0,9400,9400,8990,2228,20203095,67356111920,7418074,STK
018500,KR7018500009,동원모빌리티,KOSPI,,1438,1,8,0.56,1460,1460,1420,24987,35707694,67233593654,46754933,STK
010660,KR7010660009,화천기계,KOSPI,,3040,1,150,5.19,2895,3095,2895,205035,617781223,66880000000,22000000,STK
017370,KR7017370008,우신시스템,KOSPI,,3650,2,-20,-0.54,3670,3685,3475,45818,161506382,66846297100,18314054,STK
007280,KR7007280001,한국특강,KOSPI,,2320,2,-45,-1.9,2380,2390,2310,14959,34983515,66459972800,28646540,STK
014990,KR7014990006,인디에프,KOSPI,,4360,1,5,0.11,4250,4570,4150,736898,3203756349,65498531640,15022599,STK
100220,KR7100220003,비상교육,KOSPI,,4960,1,15,0.3,4945,4960,4910,6082,30101940,64463835360,12996741,STK
016090,KR7016090003,대현,KOSPI,,1444,1,2,0.14,1442,1449,1442,12976,18758236,63943655640,44282310,STK
071090,KR7071090005,하이스틸,KOSPI,,3125,1,35,1.13,3090,3275,3070,1052397,3335131588,63098346875,20191471,STK
009200,KR7009200007,무림페이퍼,KOSPI,,1515,2,-4,-0.26,1542,1542,1513,9764,14845274,63038104650,41609310,STK
068290,KR7068290006,삼성출판사,KOSPI,,6300,2,-30,-0.47,6360,6360,6230,6270,39278510,63000000000,10000000,STK
214330,KR7214330003,금호에이치티,KOSPI,,5910,1,60,1.03,5900,6100,5900,68039,407807760,61800450390,10456929,STK
002760,KR7002760007,보락,KOSPI,,1017,1,3,0.3,1013,1017,998,66244,66658478,60918300000,59900000,STK
005870,KR7005870001,휴니드,KOSPI,,4300,2,-50,-1.15,4385,4410,4280,53963,233298599,60698864500,14116015,STK
000220,KR7000220004,유유제약,KOSPI,,3840,1,35,0.92,3805,4530,3775,2783025,11465026444,60470254080,15747462,STK
072130,KR7072130008,유엔젤,KOSPI,,4735,2,-60,-1.25,4835,4835,4725,15295,72616100,60112974690,12695454,STK
004450,KR7004450003,삼화왕관,KOSPI,,27650,1,650,2.41,27500,27800,27000,1986,54504775,59568579350,2154379,STK
001550,KR7001550003,조비,KOSPI,,11400,1,110,0.97,11460,11560,11290,62629,716897875,59191524600,5192239,STK
006890,KR7006890008,태경케미컬,KOSPI,,5100,1,10,0.2,5070,5160,5070,10928,55833530,59160000000,11600000,STK
092440,KR7092440007,기신정기,KOSPI,,2020,1,10,0.5,2010,2025,1993,11140,22240351,58984000000,29200000,STK
111110,KR7111110003,호전실업,KOSPI,,6420,1,20,0.31,6410,6430,6370,5172,33093230,58203720000,9066000,STK
009190,KR7009190000,대양금속,KOSPI,,1307,1,6,0.46,1301,1335,1281,174446,227722839,57490061425,43986275,STK
129260,KR7129260006,인터지스,KOSPI,,1914,2,-6,-0.31,1906,1948,1906,22054,42459437,56937430836,29747874,STK
378850,KR7378850002,화승알앤에이,KOSPI,,2990,1,45,1.53,2950,2995,2925,11352,33471050,56790932770,18993623,STK
011390,KR7011390002,부산산업,KOSPI,,53400,1,1900,3.69,51500,53700,51000,8083,424007200,56390400000,1056000,STK
075180,KR7075180000,새론오토모티브,KOSPI,,2920,2,-25,-0.85,2945,2990,2910,12973,38173430,56064000000,19200000,STK
101140,KR7101140002,인바이오젠,KOSPI,,5570,1,60,1.09,5510,5670,5320,1420,7797530,55946283120,10044216,STK
024900,KR7024900003,디와이덕양,KOSPI,,1697,1,11,0.65,1686,1705,1679,17301,29273161,55262771060,32564980,STK
012690,KR7012690004,모나리자,KOSPI,,1504,1,4,0.27,1504,1532,1486,167163,252358199,55003167520,36571255,STK
000950,KR7000950006,전방,KOSPI,,32700,2,-1100,-3.25,33100,33300,32650,473,15601650,54936000000,1680000,STK
025530,KR7025530007,SJM홀딩스,KOSPI,,3655,1,35,0.97,3650,3660,3580,8728,31712285,54583799240,14934008,STK
090080,KR7090080003,평화산업,KOSPI,,979,1,11,1.14,979,994,968,63818,62835131,53749311561,54902259,STK
007460,KR7007460009,에이프로젠,KOSPI,,2160,1,80,3.85,2470,2630,2155,2885194,6925700148,53624058480,24825953,STK
123700,KR7123700007,SJM,KOSPI,,3435,1,60,1.78,3380,3455,3380,3055,10411315,53602824630,15604898,STK
021050,KR7021050000,서원,KOSPI,,1122,1,15,1.36,1122,1129,1114,52282,58563191,53266489980,47474590,STK
004830,KR7004830006,덕성,KOSPI,,3320,1,55,1.68,3275,3335,3250,20466,67618310,52057600000,15680000,STK
023810,KR7023810005,인팩,KOSPI,,5180,2,-40,-0.77,5230,5300,5130,9674,50084590,51800000000,10000000,STK
372910,KR7372910000,한컴라이프케어,KOSPI,,1869,1,24,1.3,1845,1870,1831,70116,130008444,51723464814,27674406,STK
010770,KR7010770006,평화홀딩스,KOSPI,,3530,1,15,0.43,3515,3560,3510,14539,51320445,51627894980,14625466,STK
006880,KR7006880009,신송홀딩스,KOSPI,,4350,2,-35,-0.8,4385,4430,4330,12462,54270455,51455532300,11828858,STK
002140,KR7002140002,고려산업,KOSPI,,2060,3,0,0.0,2065,2090,2050,146841,303432862,51375215500,24939425,STK
003780,KR7003780004,진양산업,KOSPI,,3900,1,65,1.69,3850,3900,3850,20724,80195935,50700000000,13000000,STK
001620,KR7001620004,케이비아이동국실업,KOSPI,,2260,1,45,2.03,2215,2280,2215,8342,18781510,50304449560,22258606,STK
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,288500,1,5500,1.94,290500,294000,284250,613855,177550119000,20095505870500,69655133,KSQ
086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,82400,1,700,0.86,82600,83700,81400,370938,30519464300,11187954924800,135776152,KSQ
247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,중견기업부,106000,2,-500,-0.47,107500,109300,105100,268846,28684669400,10370026004000,97830434,KSQ
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,459000,1,22500,5.15,453000,474000,451000,125719,58184778750,8904534822000,19399858,KSQ
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,178300,1,10300,6.13,170100,179900,169700,866837,152710999750,8287583874300,46481121,KSQ
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,114800,1,9800,9.33,106000,117000,105700,902304,101769174450,5634831834800,49083901,KSQ
039030,KR7039030002,이오테크닉스,KOSDAQ,우량기업부,443000,1,25000,5.98,430500,453000,428000,172408,76365600250,5457560650000,12319550,KSQ
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,66600,1,2300,3.58,64900,66900,64400,403403,26715391500,5075709210000,76211850,KSQ
028300,KR7028300002,HLB,KOSDAQ,중견기업부,33750,1,950,2.9,33150,34550,33100,466294,15859549925,4495440026250,133198223,KSQ
222800,KR7222800005,심텍,KOSDAQ GLOBAL,중견기업부,117900,1,400,0.34,118400,119500,111300,752610,87225634500,4477161481200,37974228,KSQ
108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,304500,1,56000,22.54,267000,315000,265000,1433047,428180410000,4466110026000,14667028,KSQ
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,50800,1,600,1.2,50500,51300,48950,1510899,75742271975,4180840000000,82300000,KSQ
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,386500,1,5500,1.44,386000,394500,375000,55756,21636137000,4015598952000,10389648,KSQ
298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,71400,1,3800,5.62,68500,71900,68400,169255,11915864150,3997504858200,55987463,KSQ
095340,KR7095340006,ISC,KOSDAQ,우량기업부,182000,1,10300,6.0,173500,184000,173400,171634,30856453500,3857864556000,21197058,KSQ
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,157000,1,1600,1.03,156800,158700,155300,66500,10445159600,3682823104000,23457472,KSQ
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,157300,1,10700,7.3,148000,162400,147400,129115,20056089100,3667819155000,23317350,KSQ
319660,KR7319660007,피에스케이,KOSDAQ,우량기업부,126500,1,4100,3.35,123600,128600,123500,241697,30428749000,3664289321000,28966714,KSQ
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,92000,1,3700,4.19,89600,93900,89400,161673,14872998900,3405786456000,37019418,KSQ
440110,KR7440110005,파두,KOSDAQ,기술성장기업부,67300,1,5800,9.43,61600,68500,61600,467741,30734516700,3372472117100,50111027,KSQ
257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,48000,2,-500,-1.03,48800,49800,47500,747717,36152013100,3147660096000,65576252,KSQ
084370,KR7084370006,유진테크,KOSDAQ,우량기업부,136500,1,5700,4.36,132400,136800,128100,85552,11435680500,3128039733000,22916042,KSQ
031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,144000,1,14500,11.2,130700,145000,130700,265319,37493067100,3104984880000,21562395,KSQ
145020,KR7145020004,휴젤,KOSDAQ,우량기업부,244000,1,3500,1.46,243000,245000,240500,27884,6755066500,3053702212000,12515173,KSQ
095610,KR7095610002,테스,KOSDAQ GLOBAL,우량기업부,146800,1,12900,9.63,135000,148800,135000,483943,69298153700,2842048000000,19360000,KSQ
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,153000,1,5800,3.94,148600,154700,145100,51018,7672303200,2834102844000,18523548,KSQ
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,252000,1,11500,4.78,244000,257000,243000,63876,16080283500,2817212832000,11179416,KSQ
131290,KR7131290009,티에스이,KOSDAQ,우량기업부,236500,1,12500,5.58,231500,240000,227000,80439,18821580500,2616027958500,11061429,KSQ
357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,325000,1,5500,1.72,322500,327500,318500,24244,7831461000,2528033950000,7778566,KSQ
080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,71800,1,3000,4.36,69500,71800,69500,739648,52398523150,2472995409400,34442833,KSQ
319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,22050,1,850,4.01,21700,22450,21650,812946,17884447050,2455841659950,111376039,KSQ
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,44500,1,650,1.48,44250,45250,43250,72245,3191834350,2390317500000,53715000,KSQ
067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,34850,1,150,0.43,35000,35650,34600,637598,22331230925,2317206784650,66490869,KSQ
347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,49200,1,700,1.44,49250,49800,48100,424940,20832329650,2255210362800,45837609,KSQ
263750,KR7263750002,펄어비스,KOSDAQ,우량기업부,34500,1,3550,11.47,32950,35250,32500,1059533,36198582900,2168114895000,62843910,KSQ
178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,33650,1,450,1.36,33700,34300,33150,518409,17464278700,2141847300050,63650737,KSQ
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,101200,1,2200,2.22,99600,101700,98800,45260,4541884400,2112715765600,20876638,KSQ
058610,KR7058610007,에스피지,KOSDAQ,우량기업부,94200,1,10400,12.41,86500,97200,86500,1109499,103978911850,2089107312000,22177360,KSQ
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,31800,1,100,0.32,31750,32100,31000,148648,4699719375,2074493956200,65235659,KSQ
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,40250,1,500,1.26,40100,40500,39550,190544,7632410850,2051547571500,50970126,KSQ
010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,13010,1,160,1.25,13100,13400,12630,3744834,48295854185,2022868436600,155485660,KSQ
226950,KR7226950004,올릭스,KOSDAQ GLOBAL,기술성장기업부,95900,1,4100,4.47,93200,97900,91800,122256,11643776950,2019927315000,21062850,KSQ
140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),65000,3,0,0.0,66300,66400,62900,63378,4063037600,1990408810000,30621674,KSQ
098460,KR7098460009,고영,KOSDAQ,우량기업부,27900,1,350,1.27,27950,28900,27400,679784,19056680900,1902897542700,68204213,KSQ
083650,KR7083650002,비에이치아이,KOSDAQ,우량기업부,60000,1,700,1.18,60100,60200,58800,199320,11863717950,1856662500000,30944375,KSQ
140860,KR7140860008,파크시스템스,KOSDAQ GLOBAL,우량기업부,262500,1,8500,3.35,256500,267000,253000,17199,4479137000,1838148112500,7002469,KSQ
032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,10630,1,130,1.24,10600,10670,10350,1594418,16730780975,1836700425560,172784612,KSQ
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,40850,3,0,0.0,41050,41900,40750,47726,1957583625,1813835262200,44402332,KSQ
041510,KR7041510009,에스엠,KOSDAQ GLOBAL,우량기업부,79000,1,3700,4.91,76200,79200,74800,109767,8569614000,1808680510000,22894690,KSQ
089030,KR7089030001,테크윙,KOSDAQ,중견기업부,47100,1,950,2.06,46250,48075,46050,356144,16729624475,1745226679500,37053645,KSQ
030530,KR7030530000,원익홀딩스,KOSDAQ,중견기업부,22500,4,5180,29.91,17500,22500,17500,7137619,144973413300,1737854572500,77237981,KSQ
096530,KR7096530001,씨젠,KOSDAQ GLOBAL,우량기업부,31900,1,350,1.11,31900,32300,31350,131985,4198222375,1666009208600,52225994,KSQ
060370,KR7060370004,LS마린솔루션,KOSDAQ,우량기업부,30900,1,1200,4.04,30100,30900,29950,46627,1421714525,1614180588600,52238854,KSQ
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,23950,1,50,0.21,24550,24800,23950,165655,4030684475,1543219591200,64435056,KSQ
0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,23450,1,1050,4.69,22600,23850,22550,74543,1731296575,1516538725450,64671161,KSQ
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),17100,1,190,1.12,16910,17250,16610,701874,11889934565,1452989736000,84970160,KSQ
241710,KR7241710003,코스메카코리아,KOSDAQ GLOBAL,우량기업부,134500,1,300,0.22,135100,136100,130600,87987,11791225700,1436460000000,10680000,KSQ
131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,74300,2,-600,-0.8,75900,77700,73600,175351,13139190000,1436013783400,19327238,KSQ
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,36600,1,700,1.95,36100,37000,35400,152390,5545006525,1400249241600,38258176,KSQ
035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,39300,1,800,2.08,38850,39450,38600,166859,6531825325,1396426935600,35532492,KSQ
089970,KR7089970008,브이엠,KOSDAQ,우량기업부,52800,1,900,1.73,52900,54200,51300,586790,30948631150,1390053192000,26326765,KSQ
323280,KR7323280008,태성,KOSDAQ,중견기업부,44850,1,1400,3.22,44500,45500,43150,220104,9771093900,1369628403000,30537980,KSQ
082920,KR7082920000,비츠로셀,KOSDAQ GLOBAL,우량기업부,29800,1,1550,5.49,28200,30300,26900,760097,22152848375,1345156414600,45139477,KSQ
